query_id|model_size|time_seconds|query_results_size|allocation_type
SemaphoreNeighbor|31072|0.0709181|30|10 participants
SemaphoreNeighbor|31072|0.0709441|30|10 participants
SemaphoreNeighbor|31072|0.0710486|30|10 participants
SemaphoreNeighbor|31072|0.0708336|30|10 participants
SemaphoreNeighbor|31072|0.0721453|30|10 participants
SemaphoreNeighbor|31072|0.0712092|30|10 participants
SemaphoreNeighbor|31072|0.071447|30|10 participants
SemaphoreNeighbor|31072|0.0711403|30|10 participants
SemaphoreNeighbor|64451|0.068897|64|10 participants
SemaphoreNeighbor|64451|0.0704404|64|10 participants
SemaphoreNeighbor|64451|0.0695352|64|10 participants
SemaphoreNeighbor|64451|0.0693042|64|10 participants
SemaphoreNeighbor|64451|0.070767|64|10 participants
SemaphoreNeighbor|64451|0.0690655|64|10 participants
SemaphoreNeighbor|64451|0.0703062|64|10 participants
SemaphoreNeighbor|64451|0.0607881|64|10 participants
SemaphoreNeighbor|64451|0.0605488|64|10 participants
SemaphoreNeighbor|64451|0.0697662|64|10 participants
SemaphoreNeighbor|64451|0.0703295|64|10 participants
SemaphoreNeighbor|64451|0.0699873|64|10 participants
SemaphoreNeighbor|64451|0.0696722|64|10 participants
SemaphoreNeighbor|64451|0.070049|64|10 participants
SemaphoreNeighbor|64451|0.0687427|64|10 participants
SemaphoreNeighbor|64451|0.0696619|64|10 participants
SemaphoreNeighbor|64451|0.0704634|64|10 participants
SemaphoreNeighbor|64451|0.0707507|64|10 participants
SemaphoreNeighbor|64451|0.0705323|64|10 participants
SemaphoreNeighbor|64451|0.071384|64|10 participants
SemaphoreNeighbor|64451|0.070588|64|10 participants
SemaphoreNeighbor|64451|0.0704282|64|10 participants
SemaphoreNeighbor|64451|0.0713871|64|10 participants
SemaphoreNeighbor|64451|0.0694955|64|10 participants
SemaphoreNeighbor|64451|0.0609536|64|10 participants
SemaphoreNeighbor|64451|0.0703549|64|10 participants
SemaphoreNeighbor|64451|0.0688966|64|10 participants
SemaphoreNeighbor|64451|0.0707104|64|10 participants
SemaphoreNeighbor|64451|0.0607014|64|10 participants
SemaphoreNeighbor|64451|0.070728|64|10 participants
SemaphoreNeighbor|126577|0.0707032|117|10 participants
SemaphoreNeighbor|126577|0.0606969|117|10 participants
SemaphoreNeighbor|126577|0.0694815|117|10 participants
SemaphoreNeighbor|126577|0.0716307|117|10 participants
SemaphoreNeighbor|126577|0.071226|117|10 participants
SemaphoreNeighbor|126577|0.0705849|117|10 participants
SemaphoreNeighbor|126577|0.070786|117|10 participants
SemaphoreNeighbor|126577|0.0703903|117|10 participants
SemaphoreNeighbor|126577|0.0716712|117|10 participants
SemaphoreNeighbor|126577|0.0705178|117|10 participants
SemaphoreNeighbor|126577|0.0710589|117|10 participants
SemaphoreNeighbor|126577|0.0712515|117|10 participants
SemaphoreNeighbor|126577|0.071469|117|10 participants
SemaphoreNeighbor|126577|0.0707775|117|10 participants
SemaphoreNeighbor|126577|0.0718641|117|10 participants
SemaphoreNeighbor|126577|0.0711515|117|10 participants
SemaphoreNeighbor|126577|0.070632|117|10 participants
SemaphoreNeighbor|126577|0.0715035|117|10 participants
SemaphoreNeighbor|126577|0.0706886|117|10 participants
SemaphoreNeighbor|126577|0.0715595|117|10 participants
SemaphoreNeighbor|126577|0.0718404|117|10 participants
SemaphoreNeighbor|126577|0.0712206|117|10 participants
SemaphoreNeighbor|126577|0.0723321|117|10 participants
SemaphoreNeighbor|126577|0.0714751|117|10 participants
SemaphoreNeighbor|126577|0.0719272|117|10 participants
SemaphoreNeighbor|126577|0.0718166|117|10 participants
SemaphoreNeighbor|126577|0.0721192|117|10 participants
SemaphoreNeighbor|126577|0.0822751|117|10 participants
SemaphoreNeighbor|126577|0.0656519|117|10 participants
SemaphoreNeighbor|126577|0.071682|117|10 participants
SemaphoreNeighbor|250205|0.0724215|246|10 participants
SemaphoreNeighbor|250205|0.071506|246|10 participants
SemaphoreNeighbor|250205|0.0717569|246|10 participants
SemaphoreNeighbor|250205|0.0725621|246|10 participants
SemaphoreNeighbor|250205|0.0729597|246|10 participants
SemaphoreNeighbor|250205|0.0725082|246|10 participants
SemaphoreNeighbor|250205|0.0731628|246|10 participants
SemaphoreNeighbor|250205|0.0725668|246|10 participants
SemaphoreNeighbor|250205|0.0730423|246|10 participants
SemaphoreNeighbor|250205|0.0730118|246|10 participants
SemaphoreNeighbor|250205|0.0729563|246|10 participants
SemaphoreNeighbor|250205|0.0732661|246|10 participants
SemaphoreNeighbor|250205|0.0733307|246|10 participants
SemaphoreNeighbor|250205|0.073524|246|10 participants
SemaphoreNeighbor|250205|0.0737221|246|10 participants
SemaphoreNeighbor|250205|0.0730797|246|10 participants
SemaphoreNeighbor|250205|0.0727631|246|10 participants
SemaphoreNeighbor|250205|0.0729738|246|10 participants
SemaphoreNeighbor|250205|0.0733741|246|10 participants
SemaphoreNeighbor|250205|0.072298|246|10 participants
SemaphoreNeighbor|250205|0.070767|246|10 participants
SemaphoreNeighbor|250205|0.0750498|246|10 participants
SemaphoreNeighbor|250205|0.0738041|246|10 participants
SemaphoreNeighbor|250205|0.0722722|246|10 participants
SemaphoreNeighbor|250205|0.0635495|246|10 participants
SemaphoreNeighbor|250205|0.0729618|246|10 participants
SemaphoreNeighbor|250205|0.0727293|246|10 participants
SemaphoreNeighbor|250205|0.07365|246|10 participants
SemaphoreNeighbor|250205|0.0729414|246|10 participants
SemaphoreNeighbor|250205|0.0728548|246|10 participants
SwitchSet|1328|0.0996428|3|10 participants
SwitchSet|1328|0.0890948|3|10 participants
SwitchSet|1328|0.0900059|3|10 participants
SwitchSet|1328|0.0996884|3|10 participants
SwitchSet|1328|0.0902659|3|10 participants
SwitchSet|1328|0.089831|3|10 participants
SwitchSet|1328|0.0990513|3|10 participants
SwitchSet|1328|0.0998997|3|10 participants
SwitchSet|1328|0.100064|3|10 participants
SwitchSet|1328|0.0986953|3|10 participants
SwitchSet|1328|0.0884353|3|10 participants
SwitchSet|1328|0.0905542|3|10 participants
SwitchSet|1328|0.0903048|3|10 participants
SwitchSet|1328|0.100621|3|10 participants
SwitchSet|1328|0.0902553|3|10 participants
SwitchSet|1328|0.100116|3|10 participants
SwitchSet|1328|0.0896486|3|10 participants
SwitchSet|1328|0.0903236|3|10 participants
SwitchSet|1328|0.0901341|3|10 participants
SwitchSet|1328|0.0911925|3|10 participants
SwitchSet|1328|0.0909091|3|10 participants
SwitchSet|1328|0.100021|3|10 participants
SwitchSet|1328|0.0897822|3|10 participants
SwitchSet|1328|0.100542|3|10 participants
SwitchSet|1328|0.120729|3|10 participants
SwitchSet|1328|0.0901818|3|10 participants
SwitchSet|1328|0.100541|3|10 participants
SwitchSet|1328|0.0907433|3|10 participants
SwitchSet|1328|0.0896557|3|10 participants
SwitchSet|1328|0.110159|3|10 participants
SwitchSet|3465|0.0916846|5|10 participants
SwitchSet|3465|0.10129|5|10 participants
SwitchSet|3465|0.100832|5|10 participants
SwitchSet|3465|0.101273|5|10 participants
SwitchSet|3465|0.101798|5|10 participants
SwitchSet|3465|0.102126|5|10 participants
SwitchSet|3465|0.0910606|5|10 participants
SwitchSet|3465|0.0920083|5|10 participants
SwitchSet|3465|0.0917855|5|10 participants
SwitchSet|3465|0.0910419|5|10 participants
SwitchSet|3465|0.101576|5|10 participants
SwitchSet|3465|0.10163|5|10 participants
SwitchSet|3465|0.100652|5|10 participants
SwitchSet|3465|0.0923592|5|10 participants
SwitchSet|3465|0.0919032|5|10 participants
SwitchSet|3465|0.0919976|5|10 participants
SwitchSet|3465|0.0916748|5|10 participants
SwitchSet|3465|0.0927622|5|10 participants
SwitchSet|3465|0.0923698|5|10 participants
SwitchSet|3465|0.0924139|5|10 participants
SwitchSet|3465|0.0920359|5|10 participants
SwitchSet|3465|0.0922102|5|10 participants
SwitchSet|3465|0.0923541|5|10 participants
SwitchSet|3465|0.0917889|5|10 participants
SwitchSet|3465|0.100994|5|10 participants
SwitchSet|3465|0.11049|5|10 participants
SwitchSet|3465|0.100972|5|10 participants
SwitchSet|3465|0.101445|5|10 participants
SwitchSet|3465|0.111037|5|10 participants
SwitchSet|3465|0.0988248|5|10 participants
SwitchSet|8107|0.10009|8|10 participants
SwitchSet|8107|0.0996866|8|10 participants
SwitchSet|8107|0.100563|8|10 participants
SwitchSet|8107|0.100176|8|10 participants
SwitchSet|8107|0.0891324|8|10 participants
SwitchSet|8107|0.101429|8|10 participants
SwitchSet|8107|0.092522|8|10 participants
SwitchSet|8107|0.10165|8|10 participants
SwitchSet|8107|0.0995813|8|10 participants
SwitchSet|8107|0.0992218|8|10 participants
SwitchSet|8107|0.100174|8|10 participants
SwitchSet|8107|0.0990369|8|10 participants
SwitchSet|8107|0.100518|8|10 participants
SwitchSet|8107|0.0993814|8|10 participants
SwitchSet|8107|0.0998807|8|10 participants
SwitchSet|8107|0.100369|8|10 participants
SwitchSet|8107|0.101079|8|10 participants
SwitchSet|8107|0.10088|8|10 participants
SwitchSet|8107|0.101031|8|10 participants
SwitchSet|8107|0.0909788|8|10 participants
SwitchSet|8107|0.0995677|8|10 participants
SwitchSet|8107|0.100574|8|10 participants
SwitchSet|8107|0.10151|8|10 participants
SwitchSet|8107|0.10096|8|10 participants
SwitchSet|8107|0.102142|8|10 participants
SwitchSet|8107|0.111561|8|10 participants
SwitchSet|8107|0.100978|8|10 participants
SwitchSet|8107|0.101118|8|10 participants
SwitchSet|8107|0.10106|8|10 participants
SwitchSet|8107|0.100513|8|10 participants
